country,year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
Ethiopia,2000,2708.453,2579.128,2459.995,2350.386,2249.628,2157.051,2071.984,1993.756,1921.696,1855.133,1793.03,1734.347,1680.251,1630.805,1584.237,1540.003,1499.763,1451.189,1388.583,1317.899,1250.11,1182.202,1123.013,1077.792,1041.901,1005.59,970.962,935.258,896.176,855.462,817.48,781.73,746.611,711.884,678.227,645.923,614.154,587.774,568.986,555.263,542.226,531.17,517.491,498.588,476.776,456.513,436.361,419.704,408.495,400.674,392.413,384.707,374.673,360.563,343.862,327.989,312.491,296.911,281.44,266.27,250.973,235.125,222.001,213.025,206.539,199.937,194.316,185.336,170.758,152.874,135.972,118.897,104.858,95.787,89.985,83.897,78.328,72.14,64.436,55.943,48.287,41.146,34.644,29.007,24.092,19.492,15.245,11.631,8.736,6.444,4.033,2.453,1.916,1.341,0.728,0.418,0.343,0.263,0.174,0.079,0.078
Ethiopia,2001,2738.766,2673.594,2556.168,2445.679,2341.85,2244.403,2152.924,2067.001,1987.033,1913.013,1844.257,1779.057,1716.519,1659.449,1608.67,1561.918,1517.289,1476.588,1428.323,1367.032,1298.33,1232.605,1166.944,1109.713,1065.851,1030.91,995.636,962.052,927.165,888.613,848.206,810.469,774.914,739.817,704.91,670.952,638.311,606.122,579.56,560.985,547.725,535.097,524.455,511.102,492.361,470.598,450.411,430.344,413.726,402.502,394.629,386.302,378.506,368.42,354.331,337.69,321.855,306.381,290.805,275.307,260.082,244.74,228.875,215.632,206.382,199.539,192.603,186.626,177.481,163.036,145.48,128.895,112.191,98.412,89.4,83.542,77.461,71.914,65.859,58.462,50.397,43.159,36.44,30.399,25.259,20.86,16.704,12.996,9.943,7.437,5.383,3.333,2.051,1.599,1.116,0.603,0.361,0.275,0.182,0.083,0.085
Ethiopia,2002,2754.512,2666.163,2643.028,2537.292,2435.255,2337.03,2242.734,2152.207,2065.294,1983.462,1907.369,1836.315,1767.923,1701.438,1641.311,1589.121,1542.11,1497.017,1455.792,1407.756,1347.681,1280.851,1217.08,1153.56,1098.189,1055.617,1021.568,987.275,954.679,920.553,882.468,842.305,804.752,769.332,734.202,699.061,664.749,631.719,599.06,572.274,553.884,541.066,528.823,518.578,505.531,486.921,465.173,445.031,425.017,408.412,397.155,389.216,380.811,372.913,362.761,348.669,332.063,316.24,300.765,285.169,269.621,254.318,238.906,222.998,209.615,200.078,192.868,185.589,179.247,169.921,155.588,138.329,122.037,105.674,92.134,83.166,77.246,71.159,65.626,59.694,52.593,44.941,38.109,31.803,26.211,21.56,17.667,13.948,10.773,8.275,6.153,4.334,2.64,1.652,1.286,0.894,0.478,0.286,0.19,0.088,0.093
Ethiopia,2003,2760.796,2699.7,2633.085,2614.7,2520.569,2426.899,2334.198,2242.972,2153.32,2065.343,1981.578,1903.346,1829.934,1758.289,1687.798,1624.561,1570.916,1523.605,1478.011,1436.224,1388.38,1329.469,1264.453,1202.585,1141.152,1087.595,1046.277,1013.091,979.751,948.116,914.722,877.072,837.117,799.716,764.403,729.21,693.803,659.107,625.662,592.505,565.472,547.25,534.863,522.997,513.141,500.387,481.891,460.14,440.027,420.049,403.444,392.144,384.134,375.642,367.635,357.407,343.301,326.715,310.891,295.403,279.773,264.16,248.767,233.272,217.309,203.774,193.94,186.359,178.73,172.015,162.502,148.268,131.293,115.279,99.244,85.931,77,71.011,64.916,59.391,53.578,46.765,39.52,33.09,27.189,22.043,17.876,14.489,11.204,8.558,6.614,4.873,3.287,1.949,1.254,0.973,0.673,0.355,0.198,0.093,0.103
Ethiopia,2004,2765.897,2728.676,2681.305,2624.955,2586.613,2504.092,2418.792,2331.612,2243.451,2154.666,2065.613,1979.903,1899.521,1823.739,1748.83,1674.32,1607.963,1552.854,1505.239,1459.137,1416.785,1369.125,1311.374,1248.169,1188.198,1128.849,1077.104,1037.035,1004.713,972.321,941.646,908.98,871.764,832.012,794.76,759.551,724.289,688.614,653.53,619.664,586.005,558.723,540.667,528.709,517.22,507.751,495.289,476.908,455.152,435.064,415.121,398.513,387.168,379.085,370.506,362.389,352.085,337.963,321.395,305.57,290.065,274.4,258.722,243.234,227.655,211.635,197.947,187.815,179.861,171.88,164.793,155.091,140.954,124.263,108.525,92.816,79.729,70.834,64.776,58.671,53.153,47.459,40.936,34.096,28.067,22.573,17.873,14.19,11.307,8.456,6.34,4.95,3.592,2.24,1.257,0.857,0.66,0.451,0.231,0.099,0.111
Ethiopia,2005,2777.064,2755.682,2721.816,2676.756,2621.795,2558.225,2487.34,2410.429,2328.787,2243.705,2155.796,2065.674,1978.026,1895.5,1817.352,1739.181,1660.656,1591.179,1534.611,1486.696,1440.089,1397.177,1349.707,1293.123,1231.737,1173.673,1116.415,1066.491,1027.678,996.22,964.782,935.071,903.139,866.359,826.816,789.716,754.616,719.29,683.349,647.88,613.596,579.439,551.909,534.023,522.496,511.383,502.304,490.138,471.871,450.112,430.051,410.143,393.534,382.147,373.992,365.327,357.101,346.721,332.584,316.037,300.209,284.692,268.992,253.249,237.671,222.009,205.932,192.093,181.664,173.335,165.004,157.545,147.653,133.616,117.209,101.75,86.371,73.511,64.653,58.526,52.411,46.903,41.327,35.093,28.662,23.035,17.948,13.694,10.497,8.12,5.704,4.12,3.283,2.307,1.192,0.564,0.458,0.347,0.229,0.107,0.119
Ethiopia,2006,2792.046,2764.425,2739.364,2704.102,2659.496,2606.402,2546.077,2479.784,2406.355,2325.837,2240.299,2152.595,2063.153,1974.966,1890.148,1808.678,1727.267,1645.192,1573.629,1517.381,1471.327,1426.354,1385.248,1339.067,1282.745,1220.998,1162.827,1105.5,1055.777,1017.626,987.105,956.526,927.694,896.409,859.888,820.357,783.301,748.194,712.995,677.426,642.466,608.627,574.91,547.658,529.797,518.128,506.882,497.632,485.363,467.128,445.476,425.479,405.619,388.992,377.488,369.148,360.301,351.888,341.301,326.939,310.157,294.086,278.311,262.404,246.536,230.885,215.171,199.115,185.169,174.421,165.676,156.976,149.104,139.19,125.733,110.278,95.737,81.375,69.183,60.399,53.983,47.673,41.938,36.385,30.598,24.878,19.821,15.398,11.787,8.993,6.826,4.747,3.447,2.742,1.923,0.988,0.507,0.385,0.254,0.118,0.126
Ethiopia,2007,2813.85,2797.392,2752.319,2723.578,2686.917,2642.756,2591.514,2534.42,2472.701,2402.735,2323.325,2237.315,2149.799,2061.019,1972.278,1885.158,1800.354,1715.693,1630.056,1556.396,1500.457,1456.254,1412.904,1373.598,1328.693,1272.621,1210.502,1152.215,1094.809,1045.276,1007.779,978.186,948.458,920.5,889.854,853.584,814.061,777.04,741.921,706.843,671.639,637.181,603.78,570.497,543.518,525.677,513.866,502.484,493.061,480.687,462.481,440.932,420.994,401.177,384.531,372.907,364.381,355.35,346.749,335.955,321.364,304.344,288.028,271.991,255.874,239.879,224.151,208.385,192.344,178.289,167.221,158.059,148.991,140.704,130.765,117.885,103.377,89.752,76.401,64.875,56.162,49.457,42.949,36.988,31.457,26.114,21.102,16.616,12.855,9.885,7.493,5.535,3.791,2.776,2.203,1.539,0.785,0.431,0.286,0.13,0.133
Ethiopia,2008,2844.609,2820.383,2790.788,2741.355,2708.925,2670.851,2627.116,2577.706,2523.815,2466.641,2400.108,2321.771,2235.255,2147.889,2059.735,1970.404,1880.945,1792.778,1704.833,1615.602,1539.818,1484.165,1441.792,1400.046,1362.52,1318.875,1263.03,1200.513,1142.086,1084.576,1035.214,998.353,969.676,940.787,913.691,883.67,847.638,808.103,771.105,735.959,700.988,666.133,632.162,599.186,566.322,539.606,521.779,509.818,498.296,488.697,476.212,458.027,436.573,416.685,396.904,380.231,368.483,359.766,350.548,341.757,330.75,315.926,298.661,282.092,265.787,249.455,233.325,217.514,201.689,185.657,171.488,160.096,150.513,141.072,132.367,122.399,110.092,96.524,83.808,71.463,60.596,51.952,44.955,38.247,32.056,26.545,21.644,17.339,13.42,10.318,7.989,5.997,4.248,2.836,2.107,1.665,1.157,0.581,0.321,0.145,0.141
Ethiopia,2009,2886.095,2850.686,2814.473,2777.037,2732.156,2696.016,2656.503,2613.167,2565.556,2514.835,2462.172,2399.026,2321.714,2234.636,2147.365,2059.778,1969.8,1877.945,1786.354,1695.07,1602.186,1524.226,1468.823,1428.254,1388.086,1352.315,1309.901,1254.247,1191.293,1132.686,1075.036,1025.814,989.567,961.789,933.722,907.47,878.056,842.237,802.666,765.664,730.467,695.579,661.052,627.547,594.972,562.507,536.037,518.211,506.095,494.424,484.643,472.039,453.864,432.49,412.641,392.884,376.173,364.294,355.381,345.969,336.982,325.755,310.687,293.166,276.335,259.753,243.193,226.92,211.016,195.121,179.087,164.794,153.071,143.06,133.241,124.113,114.11,102.367,89.73,77.915,66.568,56.355,47.773,40.479,33.568,27.145,21.649,17.187,13.586,10.231,7.789,6.098,4.505,2.963,1.885,1.439,1.128,0.775,0.38,0.161,0.152
Ethiopia,2010,2938.613,2890.904,2846.537,2804.625,2764.278,2724.61,2684.73,2643.754,2600.79,2554.952,2507.376,2459.197,2399.408,2323.074,2235.378,2148.151,2061.08,1970.397,1876.085,1781.01,1686.324,1589.724,1509.538,1454.352,1415.563,1376.949,1342.916,1301.707,1246.211,1182.78,1123.96,1066.134,1017.022,981.369,954.475,927.213,901.792,872.97,837.341,797.709,760.679,725.41,690.583,656.361,623.302,591.111,559.026,532.784,514.948,502.669,490.843,480.872,468.143,449.966,428.661,408.839,389.095,372.336,360.319,351.203,341.591,332.401,320.947,305.627,287.839,270.735,253.865,237.068,220.641,204.634,188.659,172.616,158.19,146.127,135.683,125.479,115.92,105.877,94.69,82.98,72.06,61.707,52.14,43.617,36.022,28.902,22.241,16.759,12.734,9.834,7.044,5.258,4.207,3.013,1.677,0.932,0.77,0.59,0.393,0.177,0.168
Ethiopia,2011,2997.453,2926.125,2878.062,2833.935,2792.737,2753.462,2715.237,2677.191,2637.642,2595.317,2549.611,2502.335,2454.487,2395.025,2319.061,2231.747,2144.829,2058.01,1967.545,1873.417,1778.487,1683.913,1587.398,1507.226,1451.962,1413.032,1374.258,1340.038,1298.647,1242.99,1179.411,1120.432,1062.452,1013.167,977.316,950.214,922.757,897.139,868.199,832.569,793.014,756.056,720.864,686.114,651.955,618.942,586.803,554.773,528.54,510.645,498.257,486.313,476.199,463.344,445.08,423.704,403.79,383.951,367.021,354.715,345.235,335.27,325.725,313.948,298.363,280.356,263.036,245.957,228.996,212.464,196.399,180.396,164.376,149.949,137.823,127.301,117.073,107.518,97.622,86.785,75.57,65.153,55.321,46.344,38.486,31.598,25.058,19.137,14.479,10.957,8.302,5.889,4.416,3.526,2.518,1.394,0.829,0.637,0.425,0.193,0.189
Ethiopia,2012,3066.948,2991.274,2914.44,2866.009,2822.109,2781.613,2743.397,2706.605,2670.379,2632.249,2590.549,2544.963,2497.974,2450.445,2391.293,2315.679,2228.722,2142.09,2055.501,1965.227,1871.257,1776.447,1681.958,1585.503,1505.321,1449.965,1410.881,1371.936,1337.52,1295.935,1240.103,1176.359,1117.207,1059.056,1009.587,973.526,946.211,918.551,892.732,863.667,828.026,788.535,751.639,716.514,681.831,647.723,614.748,582.651,550.669,524.437,506.477,493.977,481.912,471.652,458.668,440.313,418.86,398.849,378.913,361.807,349.207,339.362,329.042,319.138,307.034,291.181,272.951,255.409,238.118,220.991,204.349,188.22,172.186,156.185,141.75,129.559,118.958,108.703,99.15,89.397,78.907,68.182,58.268,48.953,40.564,33.368,27.185,21.224,16.039,12.206,9.184,6.773,4.736,3.575,2.846,2.025,1.11,0.68,0.454,0.209,0.215
Ethiopia,2013,3141.585,3052.284,2975.596,2903.47,2854.659,2810.974,2771.171,2734.005,2698.635,2664.221,2627.499,2586.416,2540.939,2494.224,2447.002,2388.147,2312.865,2226.244,2139.876,2053.493,1963.39,1869.554,1774.841,1680.414,1583.994,1503.784,1448.322,1409.074,1369.948,1335.329,1293.537,1237.516,1173.592,1114.252,1055.918,1006.253,969.975,942.439,914.571,888.544,859.347,823.685,784.25,747.405,712.338,677.712,643.648,610.703,578.64,546.697,520.461,502.431,489.816,477.626,467.218,454.102,435.652,414.118,394.005,373.967,356.681,343.785,333.57,322.892,312.628,300.195,284.07,265.611,247.845,230.337,213.038,196.283,180.087,164.018,148.033,133.589,121.328,110.643,100.36,90.807,81.196,71.048,60.813,51.399,42.599,34.794,28.26,22.779,17.395,12.946,9.935,7.412,5.245,3.583,2.735,2.168,1.532,0.827,0.484,0.226,0.244
Ethiopia,2014,3213.716,3114.531,3029.228,2956.179,2893.057,2843.857,2800.38,2761.261,2725.138,2691.186,2658.577,2623.256,2582.781,2537.405,2490.955,2444.032,2385.461,2310.495,2224.195,2138.074,2051.883,1961.932,1868.213,1773.578,1679.195,1582.791,1502.538,1446.958,1407.541,1368.225,1333.393,1291.39,1235.168,1171.052,1111.513,1052.984,1003.112,966.611,938.847,910.767,884.526,855.191,819.503,780.115,743.315,708.299,673.724,639.696,606.775,574.74,542.829,516.583,498.481,485.75,473.432,462.874,449.623,431.074,409.454,389.235,369.092,351.622,338.427,327.842,316.804,306.177,293.412,277.011,258.322,240.328,222.599,205.124,188.254,171.986,155.879,139.906,125.45,113.119,102.348,92.034,82.478,73.008,63.201,53.453,44.536,36.249,29.03,23.156,18.377,13.568,9.854,7.666,5.643,3.717,2.432,1.895,1.49,1.04,0.544,0.243,0.274
Ethiopia,2015,3277.584,3174.133,3084.421,3006.963,2940.277,2882.879,2833.285,2790.011,2751.576,2716.493,2683.956,2653.151,2619.229,2579.36,2534.079,2487.893,2441.263,2382.973,2308.317,2222.329,2136.45,2050.442,1960.637,1867.026,1772.463,1678.115,1581.72,1501.417,1445.715,1406.123,1366.616,1331.571,1289.351,1232.925,1168.61,1108.866,1050.137,1000.054,963.325,935.333,907.037,880.581,851.104,815.386,776.043,739.285,704.318,669.792,635.798,602.897,570.888,539.007,512.75,494.572,481.723,469.278,458.568,445.181,426.532,404.823,384.497,364.245,346.59,333.096,322.139,310.74,299.749,286.65,269.973,251.051,232.826,214.876,197.224,180.236,163.896,147.749,131.787,117.317,104.914,94.058,83.711,74.153,64.82,55.356,46.093,37.674,29.901,23.264,18.05,13.973,9.74,6.762,5.396,3.872,2.19,1.279,1.055,0.81,0.546,0.261,0.303
Ethiopia,2016,3328.6,3255.813,3160.495,3076.292,3002.134,2936.951,2879.28,2827.655,2782.975,2744.955,2711.344,2679.377,2648.648,2614.763,2574.93,2529.679,2483.467,2436.765,2378.433,2303.804,2217.881,2132.042,2046.053,1956.286,1862.74,1768.252,1673.972,1577.653,1497.342,1441.503,1401.694,1361.977,1326.714,1284.323,1227.812,1163.47,1103.69,1044.927,994.82,958.071,930.065,901.764,875.309,845.845,810.151,770.839,734.108,699.156,664.657,630.713,597.865,565.893,534.044,507.748,489.435,476.377,463.713,452.759,439.125,420.245,398.308,377.737,357.245,339.285,325.389,313.978,302.152,290.749,277.3,260.365,241.266,222.891,204.821,187.144,170.239,154.075,138.151,122.471,108.31,96.224,85.711,75.748,66.588,57.777,49.001,40.534,32.753,25.802,20.127,15.534,11.791,8.138,5.695,4.536,3.245,1.824,1.118,0.859,0.578,0.279,0.33
Ethiopia,2017,3371.331,3279.107,3235.181,3147.96,3069.237,2998.352,2934.65,2876.685,2823.012,2776.909,2739.292,2707.142,2675.735,2645.069,2611.208,2571.399,2526.162,2479.907,2433.116,2374.724,2300.093,2214.206,2128.378,2042.379,1952.617,1859.104,1764.659,1670.413,1574.137,1493.789,1437.795,1397.754,1357.816,1322.321,1279.746,1223.131,1158.739,1098.901,1040.085,989.935,953.153,925.123,896.806,870.344,840.881,805.199,765.906,729.188,694.239,659.757,625.85,593.045,561.099,529.268,502.926,484.47,471.201,458.313,447.111,433.226,414.106,391.932,371.11,350.371,332.099,317.799,305.93,293.673,281.854,268.05,250.852,231.567,213.036,194.842,177.13,160.305,144.309,128.603,113.2,99.343,87.57,77.396,67.814,59.048,50.754,42.666,34.991,27.844,21.712,16.999,13.023,9.615,6.539,4.63,3.677,2.62,1.459,0.909,0.613,0.297,0.358
Ethiopia,2018,3407.896,3327.972,3252.543,3214.925,3135.794,3062.542,2994.924,2932.695,2874.43,2818.702,2771.171,2733.952,2703.259,2672.408,2641.802,2607.963,2568.172,2522.942,2476.642,2429.755,2371.294,2296.653,2210.793,2124.964,2038.944,1949.178,1855.688,1761.274,1667.052,1570.807,1490.414,1434.257,1393.98,1353.816,1318.087,1275.32,1218.594,1154.145,1094.243,1035.365,985.167,948.347,920.288,891.955,865.48,836.017,800.341,761.062,724.354,689.405,654.934,621.061,588.295,556.371,524.557,498.165,479.562,466.08,452.967,441.515,427.378,408.018,385.604,364.526,343.538,324.954,310.245,297.918,285.226,272.99,258.829,241.366,221.895,203.204,184.883,167.135,150.388,134.559,119.068,103.94,90.386,78.925,69.087,59.885,51.513,43.735,36.334,29.45,22.938,17.625,13.871,10.513,7.438,4.941,3.565,2.818,1.995,1.094,0.651,0.317,0.385
Ethiopia,2019,3442.128,3374.665,3307.831,3241.883,3194.327,3123.296,3055.525,2991.181,2930.432,2871.874,2814.096,2765.141,2728.325,2699.091,2668.802,2638.259,2604.444,2564.675,2519.459,2473.115,2426.139,2367.615,2292.972,2207.147,2121.327,2035.295,1945.534,1852.076,1757.703,1663.515,1567.313,1486.882,1430.568,1390.058,1349.673,1313.712,1270.76,1213.929,1149.429,1089.468,1030.535,980.294,943.439,915.357,887.007,860.525,831.062,795.399,756.137,719.442,684.496,650.043,616.207,583.482,551.584,519.789,493.35,474.605,460.91,447.573,435.873,421.483,401.886,379.233,357.904,336.668,317.771,302.657,289.871,276.749,264.097,249.579,231.853,212.198,193.349,174.904,157.121,140.452,124.793,109.518,94.666,81.418,70.269,60.77,51.948,43.972,36.711,29.996,23.906,18.029,13.535,10.74,8.001,5.261,3.34,2.498,1.959,1.369,0.728,0.338,0.414
Ethiopia,2020,3477.06,3419.651,3359.98,3298.625,3236.168,3173.19,3110.271,3047.993,2986.934,2927.676,2868.832,2809.015,2758.645,2722.238,2694.469,2664.744,2634.27,2600.485,2560.746,2515.55,2469.171,2422.113,2363.538,2288.905,2203.129,2117.333,2031.304,1941.562,1848.153,1753.837,1659.698,1563.554,1483.1,1426.638,1385.903,1345.302,1309.117,1265.987,1209.06,1144.519,1084.511,1025.533,975.256,938.374,910.271,881.911,855.423,825.967,790.322,751.085,714.411,679.473,645.041,611.249,578.572,546.705,514.934,488.452,469.566,455.663,442.104,430.157,415.518,395.686,372.799,351.221,329.74,310.536,295.017,281.776,268.224,255.158,240.288,222.302,202.463,183.462,164.894,147.08,130.492,115.005,99.95,85.377,72.435,61.601,52.442,44.002,36.421,29.68,23.654,18.356,13.116,9.442,7.608,5.489,3.082,1.74,1.432,1.1,0.743,0.363,0.444
Somalia,2000,399.597,375.697,353.716,333.526,315.008,298.034,282.482,268.226,255.145,243.112,232.158,222.313,212.684,202.839,193.115,184.21,175.9,168.564,162.432,157.232,152.366,147.84,143.805,140.24,136.999,133.996,131.29,128.158,124.242,119.841,115.633,111.517,107.428,103.414,99.49,95.605,91.743,88.193,85.085,82.296,79.556,76.898,74.322,71.793,69.308,66.9,64.564,62.183,59.704,57.168,54.693,52.285,49.821,47.258,44.665,42.121,39.571,37.295,35.432,33.835,32.262,30.8,29.158,27.178,25.02,22.972,20.948,19.198,17.866,16.815,15.771,14.796,13.766,12.591,11.344,10.184,9.087,8.039,7.052,6.125,5.244,4.411,3.668,3.031,2.487,1.992,1.548,1.18,0.894,0.675,0.473,0.346,0.276,0.197,0.109,0.062,0.051,0.039,0.026,0.012,0.014
Somalia,2001,407.558,392.197,370.21,349.7,330.599,312.839,296.314,280.916,266.777,253.909,242.126,231.26,221.385,211.731,201.911,192.238,183.343,175.015,167.663,161.528,156.331,151.462,146.928,142.885,139.314,136.068,133.06,130.348,127.213,123.297,118.898,114.693,110.582,106.498,102.49,98.574,94.697,90.843,87.303,84.21,81.438,78.714,76.072,73.509,70.988,68.506,66.101,63.767,61.388,58.909,56.372,53.894,51.482,49.015,46.452,43.86,41.316,38.767,36.487,34.605,32.986,31.392,29.905,28.248,26.27,24.122,22.084,20.073,18.328,16.987,15.919,14.863,13.88,12.851,11.697,10.483,9.358,8.299,7.294,6.36,5.492,4.673,3.902,3.219,2.642,2.155,1.709,1.321,1.01,0.762,0.567,0.393,0.289,0.23,0.163,0.09,0.053,0.04,0.027,0.013,0.015
Somalia,2002,412.227,393.695,385.213,365.116,346.055,328.022,311.003,294.91,279.648,265.61,252.944,241.397,230.608,220.691,211.003,201.197,191.565,182.669,174.315,166.941,160.795,155.597,150.719,146.172,142.118,138.537,135.282,132.265,129.545,126.403,122.483,118.081,113.875,109.764,105.681,101.675,97.762,93.89,90.038,86.506,83.424,80.667,77.956,75.327,72.774,70.258,67.777,65.372,63.039,60.658,58.177,55.636,53.153,50.735,48.262,45.696,43.103,40.556,38.005,35.715,33.815,32.172,30.553,29.042,27.368,25.388,23.248,21.218,19.22,17.478,16.126,15.041,13.972,12.977,11.951,10.816,9.634,8.542,7.519,6.558,5.676,4.867,4.107,3.396,2.775,2.257,1.825,1.428,1.096,0.841,0.631,0.458,0.314,0.232,0.185,0.131,0.072,0.042,0.028,0.014,0.015
